epoch,acc,loss,val_acc,val_loss
200,0.92334344779,0.389443843332,0.807976305485,0.905241012573
201,0.891214773671,0.498369725804,0.707914531231,1.79635953903
202,0.910997332775,0.43187807929,0.726375341415,1.6472107172
203,0.92663126,0.380514334734,0.622066497803,2.1707072258
204,0.927159165275,0.378924611088,0.776512980461,1.1898702383
205,0.93363013537,0.358962108419,0.708556294441,1.53827631474
206,0.93474489083,0.35303015762,0.772349774837,1.25357699394
207,0.926190315452,0.37731024082,0.760826349258,1.46655809879
208,0.911157161406,0.426524093706,0.852792680264,0.807941854
209,0.91155014626,0.429009484918,0.691289007664,2.07862138748
210,0.91293623921,0.421513904039,0.678649246693,2.06945157051
211,0.924259552809,0.385790590758,0.680925488472,1.6400206089
212,0.919577537334,0.398966048882,0.778866708279,1.66943955421
213,0.92209164737,0.39565618724,0.558018028736,2.60619711876
214,0.919362823032,0.402147091211,0.67660677433,2.55659341812
215,0.925991329837,0.381868754348,0.678621590137,2.0288734436
216,0.924473796397,0.384461029956,0.75308150053,1.50923597813
217,0.925440167728,0.380477184506,0.698202431202,1.57452642918
218,0.926286483872,0.378124631635,0.753547906876,1.58251440525
219,0.920925427381,0.394586981568,0.645420432091,2.25974321365
220,0.928734123299,0.370078946834,0.667339384556,1.84798884392
221,0.910840270454,0.425295031846,0.648609220982,2.26633381844
222,0.902279893013,0.456831744885,0.735126793385,1.36932170391
223,0.927667473277,0.378582537787,0.7886942029,1.34905815125
224,0.926043265078,0.381772607973,0.755162119865,1.48943221569
225,0.925600810002,0.379560757173,0.685058891773,1.95144331455
226,0.922775461657,0.390864601895,0.610124707222,2.30442166328
227,0.915039430334,0.416529880811,0.732063472271,1.44609904289
228,0.903563297775,0.454012205135,0.721426963806,1.38723504543
229,0.930254350378,0.36779017277,0.715023458004,1.49449253082
230,0.931620012407,0.363131367997,0.627541124821,2.17880606651
231,0.928157189937,0.373617495168,0.581513345242,1.98323225975
232,0.921226808878,0.395473509823,0.775566518307,1.4385831356
233,0.931314884392,0.361551426045,0.615830719471,2.24222755432
234,0.932806271805,0.355391519119,0.686617434025,2.00700807571
235,0.922715599406,0.385730488047,0.770617842674,1.45121634007
236,0.92215706755,0.38801110444,0.666249155998,1.98876011372
237,0.901518737208,0.455406561494,0.847060739994,0.750275909901
238,0.917634995425,0.406206563115,0.697176277637,1.71318101883
239,0.908428125594,0.439764410257,0.818471431732,1.01530194283
240,0.927609661262,0.376856789605,0.619848489761,2.71619606018
241,0.931840727999,0.360423813944,0.662430584431,3.10658693314
242,0.928107805856,0.37054594698,0.75392639637,1.47427940369
243,0.923922021912,0.386656105314,0.69905179739,1.47559320927
244,0.926593392271,0.376749316511,0.850500643253,0.90158611536
245,0.937378514303,0.34196801402,0.693638861179,2.00825333595
246,0.930676303498,0.36123603317,0.732013702393,1.51924836636
247,0.923408118829,0.383040797221,0.574470162392,2.19731044769
248,0.909110824539,0.429483380832,0.668256044388,1.62092447281
249,0.92835649603,0.370988104646,0.798631310463,1.01104569435
250,0.937540961047,0.342594609277,0.774914741516,1.54165279865
251,0.926147877354,0.37689774167,0.754680097103,1.52927112579
252,0.933807466128,0.351573102687,0.71872651577,1.35341084003
253,0.917711852348,0.40359970519,0.727220535278,1.48555529118
254,0.922709302951,0.384376238062,0.617931306362,2.4315328598
255,0.894646784622,0.482540562137,0.773131132126,1.84567534924
256,0.928167217807,0.374737511555,0.759265780449,1.36899936199
257,0.935448548973,0.349943001793,0.672588706017,2.34799003601
258,0.937613748933,0.341925301985,0.677842378616,2.06447553635
259,0.917846170599,0.406726125271,0.588433027267,2.54984521866
260,0.903114949187,0.449740513139,0.775580227375,1.60707437992
261,0.917172224554,0.407729745115,0.784981310368,1.3648930788
262,0.936611152267,0.347910707025,0.744360268116,1.65851354599
263,0.932569759349,0.357523828847,0.591077566147,2.86668109894
264,0.928326841495,0.368321664733,0.622740209103,2.28073692322
265,0.934714935414,0.350161280126,0.799928963184,0.910249114037
266,0.924299766348,0.382208377327,0.81428027153,0.838005721569
267,0.935392696155,0.346124156697,0.706603288651,1.22828865051
268,0.918779291927,0.395820334145,0.453846782446,3.33212852478
269,0.912414165801,0.419585660916,0.690328478813,1.95085990429
270,0.913002855565,0.423222160707,0.721148014069,1.47359633446
271,0.92446542072,0.382468736947,0.637759387493,1.83318340778
272,0.933695364897,0.354154267131,0.787769496441,1.20526361465
273,0.933338622524,0.353707963269,0.719515740871,1.55691325665
274,0.936187857226,0.342916351475,0.728173196316,1.63027310371
275,0.936806130491,0.341886497422,0.722289800644,1.85380327702
276,0.905072045245,0.444873430549,0.708496391773,1.52506327629
277,0.920469309777,0.396190428162,0.732864797115,1.28937482834
278,0.926350981814,0.375446064015,0.542743623257,2.36070656776
279,0.934870496596,0.346473783867,0.775447010994,1.73079562187
280,0.940091934514,0.331662025966,0.704976856709,1.91711246967
281,0.92343286333,0.38125783848,0.73532807827,1.59075784683
282,0.925445770972,0.37758838763,0.531070649624,2.35718202591
283,0.918001866912,0.40072801505,0.694081127644,1.80308532715
284,0.930284758545,0.363636182596,0.649446189404,2.44158124924
285,0.935015792716,0.349243910345,0.715649247169,1.54493284225
286,0.939794556327,0.330876542893,0.710180521011,1.96105372906
287,0.894429927819,0.497321567307,0.686099112034,1.27217185497
288,0.924699421615,0.381663660685,0.685638904572,1.99790418148
289,0.941432712013,0.329468346418,0.718178331852,1.86711013317
290,0.934708033931,0.348175794294,0.664790272713,1.83270204067
291,0.928875567162,0.365438530298,0.697616636753,1.3679227829
292,0.934017851336,0.349387108055,0.767341375351,1.90252661705
293,0.935613914304,0.344592713738,0.741412520409,1.15272092819
294,0.913478408774,0.414020333388,0.768867969513,1.5589864254
295,0.92430709976,0.379980582897,0.765053391457,1.48893630505
296,0.932430379603,0.352584601469,0.76097792387,1.25708055496
297,0.937914505397,0.337411828441,0.636902451515,2.63363170624
298,0.936139805676,0.339831083809,0.55258923769,2.77178907394
299,0.927593677828,0.365219424236,0.658546328545,1.57512450218
300,0.921801818152,0.384705173847,0.747624576092,1.79953312874
301,0.930711712739,0.357975046316,0.691964685917,1.68406140804
302,0.921865855586,0.388335384735,0.702328205109,1.50944149494
303,0.931869699939,0.356781797866,0.619336009026,2.44370388985
304,0.931026963338,0.35633683715,0.645922780037,2.15832281113
305,0.922675684299,0.383950111188,0.689220428467,2.4592359066
306,0.9084545774,0.430086340398,0.669693112373,2.29869270325
307,0.93008506788,0.36374434543,0.76560151577,1.01789557934
308,0.933233199462,0.351679219367,0.75382900238,1.56086480618
309,0.939736953745,0.330813936991,0.631626904011,2.07349085808
310,0.928938210827,0.361777394602,0.707980334759,1.63257598877
311,0.92720909233,0.36585635947,0.641273021698,2.35893774033
312,0.928892969269,0.362639066087,0.647895693779,1.55139911175
313,0.936224363846,0.341444969585,0.706059217453,1.83817458153
314,0.928250891297,0.362951093749,0.713767707348,1.68724572659
315,0.932368877408,0.350237829126,0.740067124367,1.23825204372
316,0.939310496801,0.329097705447,0.738642275333,1.63776314259
317,0.942368713552,0.318381536497,0.720773279667,2.01879143715
318,0.90286119466,0.453023570041,0.746092140675,1.6179921627
319,0.928982284379,0.363768569309,0.90149718523,0.740209758282
320,0.937094336503,0.336631018005,0.858793497086,0.758744359016
321,0.933685506452,0.350053086571,0.756336092949,2.0057990551
322,0.916481576962,0.404373000134,0.671516597271,1.96229279041
323,0.927130662415,0.373028707627,0.642688155174,2.54810810089
324,0.937888456126,0.336022579098,0.728643476963,1.45634412766
325,0.931791948946,0.353981841713,0.676921784878,1.91620910168
326,0.937926640249,0.334004035551,0.700572311878,2.05212426186
327,0.940646968068,0.3247145694,0.723471701145,1.39019954205
328,0.935246110371,0.340545444966,0.718397438526,1.52032637596
329,0.898127558297,0.464534158576,0.656896114349,1.66507673264
330,0.924263541421,0.378741390085,0.581513345242,1.94883203506
331,0.932378152054,0.353865823925,0.773067295551,1.31648731232
332,0.934174215549,0.348694520964,0.735212385654,1.47211074829
333,0.941719038029,0.323670216211,0.672732234001,2.00047254562
334,0.940444233891,0.327387384254,0.678089380264,2.2482073307
335,0.913674752598,0.409811924173,0.7007817626,1.6797015667
336,0.926795622257,0.369059641884,0.783436775208,1.27404415607
337,0.941593602096,0.32420320074,0.723015248775,1.46697473526
338,0.934564006247,0.343161991606,0.749535918236,1.31635713577
339,0.92535848936,0.374617526997,0.764286100864,1.36840367317
340,0.934163463442,0.346421846176,0.669459700584,2.37299823761
341,0.940716534853,0.3258344182,0.665543675423,2.27298927307
342,0.944114286197,0.313632967537,0.751457154751,1.34817171097
343,0.91443011328,0.410179205545,0.596709907055,2.61736559868
344,0.926814343831,0.36680231866,0.751168072224,1.9915677309
345,0.933786895177,0.345770862617,0.786314606667,1.12445175648
346,0.935872266146,0.336992663063,0.719250321388,1.36565470695
347,0.937905205439,0.330652374111,0.78692650795,1.11036276817
348,0.912448502567,0.409449943533,0.594663023949,3.64316368103
349,0.92831959259,0.366696344663,0.800291359425,1.09841358662
350,0.936063960399,0.341572999342,0.718124508858,1.73760616779
351,0.940975639102,0.323541065499,0.785056829453,1.29120492935
352,0.934804898827,0.344104059857,0.71988427639,1.2921589613
353,0.929231878829,0.358905270696,0.693563103676,2.14576148987
354,0.890417901212,0.498362316457,0.770532131195,1.53336632252
355,0.925975348443,0.373899728468,0.736830592155,1.37079310417
356,0.939657675485,0.334224309823,0.622481107712,1.99268651009
357,0.93600412101,0.340361349489,0.546083927155,2.37302541733
358,0.941345799459,0.324539185591,0.525595963001,3.50723862648
359,0.945970109881,0.308016013303,0.78254789114,1.38502836227
360,0.944540490026,0.309595260922,0.842468857765,0.887194335461
361,0.938550342436,0.327841198608,0.634205877781,2.12616109848
362,0.922470709232,0.386631404088,0.628360450268,2.74817585945
363,0.909467459541,0.420971563009,0.736115157604,1.44670593739
364,0.920587195926,0.388882628451,0.757422149181,1.05458390713
365,0.940599887747,0.326522301729,0.690133154392,1.90795946121
366,0.937079952188,0.335206768488,0.676126301289,2.17949748039
367,0.945060609546,0.310462095762,0.607687115669,2.28639364243
368,0.945788073621,0.305182695287,0.650713980198,2.87308001518
369,0.932208769534,0.3482278069,0.660182714462,2.16286182404
370,0.919189815244,0.385235817261,0.761173129082,1.5957518816
371,0.919712369573,0.387779180012,0.806079030037,1.24521112442
372,0.930635124037,0.354974769566,0.567403018475,2.310557127
373,0.937281633077,0.332863226839,0.768756389618,1.18512713909
374,0.941441435928,0.321058207587,0.750460743904,1.40794324875
375,0.943054576851,0.314984414778,0.726233839989,1.25329625607
376,0.930544302888,0.351469670257,0.711438059807,1.540335536
377,0.922006558474,0.384279092493,0.560891926289,3.24551463127
378,0.935992255195,0.334302754843,0.696562409401,1.66867744923
379,0.937515433929,0.332421702269,0.748111009598,1.72758412361
380,0.921764714261,0.382963380381,0.682723343372,1.99722135067
381,0.911604730642,0.414696953272,0.673489630222,1.68266499043
382,0.925702765788,0.373325971708,0.752286493778,1.26018607616
383,0.934960371419,0.343966607668,0.656856238842,2.60670351982
384,0.938511848041,0.331023775551,0.682410240173,1.81360793114
385,0.932146659044,0.349199673084,0.725500583649,1.99733650684
386,0.942276313289,0.319578602808,0.777601063251,1.62699079514
387,0.944682565046,0.30922539522,0.717592418194,1.4314917326
388,0.914393143703,0.404639791544,0.70186394453,2.16774153709
389,0.926615005895,0.368757848972,0.691239118576,2.04231548309
390,0.929653328984,0.358268995808,0.762619674206,1.40480136871
391,0.939584718583,0.327175262448,0.721161901951,1.2496856451
392,0.942650045434,0.317315319221,0.830239772797,0.641877949238
393,0.945578615551,0.306040128208,0.731088757515,1.50860333443
394,0.94586607773,0.305144278154,0.812982738018,1.24593901634
395,0.949300522674,0.292577677087,0.703613579273,2.75351881981
396,0.887539139757,0.511286404749,0.543339550495,2.23236298561
397,0.915667540815,0.402949777164,0.716480314732,1.69614696503
398,0.936259643672,0.338305002512,0.713237702847,1.85934197903
399,0.937077868883,0.335709452527,0.628766894341,2.63379979134
400,0.935785369106,0.340663285084,0.711342453957,1.29458987713
401,0.929492264578,0.358219921997,0.523762583733,2.40217065811
402,0.941973810327,0.317907863182,0.78987801075,1.11156904697
403,0.938156927693,0.329068937939,0.797714352608,1.24276638031
404,0.943032893416,0.313554876982,0.732970058918,1.76678657532
405,0.898666368364,0.464698050222,0.784403264523,1.35171675682
406,0.925900317626,0.370990082826,0.776040613651,1.36859834194
407,0.938916638698,0.32865170767,0.731306254864,1.6892786026
408,0.945235536931,0.308128040131,0.628760993481,2.07400798798
409,0.94178443249,0.316735034936,0.713574588299,1.62554228306
410,0.931629398506,0.349735485364,0.605172097683,2.65115118027
411,0.92522020985,0.370360208701,0.769938230515,1.30559360981
412,0.938313050221,0.328199722281,0.747640490532,1.29354739189
413,0.948913946544,0.297319759755,0.734839737415,1.2094732523
414,0.949332659375,0.292307461267,0.703611552715,2.35583400726
415,0.887151329076,0.508084056312,0.621805548668,2.10626888275
416,0.92021138864,0.390013982172,0.711320400238,1.36777627468
417,0.931242732561,0.354188147473,0.828167438507,1.06967389584
418,0.938963703505,0.331882606733,0.836474061012,1.17810308933
419,0.945391913799,0.309006147903,0.756380021572,1.33744239807
420,0.945011761499,0.308925606617,0.77933126688,1.25603818893
421,0.939593742563,0.322491861778,0.732665479183,1.77258181572
422,0.941254777859,0.316950165858,0.750247657299,1.08233380318
423,0.93498446925,0.336760010621,0.684815526009,1.8314729929
424,0.922885251372,0.375925635026,0.637769281864,2.05829620361
425,0.927908644284,0.361542212024,0.760517120361,1.31154358387
426,0.918596645332,0.389869019083,0.740412175655,1.40442717075
427,0.926994660538,0.367513875847,0.645304918289,2.13739204407
428,0.938434830267,0.330150288058,0.771259784698,1.34395313263
429,0.942221184299,0.317698006761,0.814487576485,0.913729310036
430,0.946851169818,0.302337188937,0.754336893559,1.40297114849
431,0.949091979494,0.293196404838,0.798525691032,1.22202551365
432,0.927061637379,0.359802568,0.708974659443,1.67720043659
433,0.911924319725,0.415924553798,0.623918116093,2.59018564224
434,0.935082096351,0.338774349898,0.789467513561,1.23392081261
435,0.938851005002,0.32656122295,0.738728046417,1.24138236046
436,0.938408430717,0.328291642748,0.634867548943,2.98333859444
437,0.947005619333,0.300678354216,0.778468191624,1.45551884174
438,0.944188494797,0.305559337139,0.757627308369,1.21611571312
439,0.941622483404,0.315314512343,0.770478367805,1.72750198841
440,0.893647413548,0.476854282291,0.755136370659,1.92530119419
441,0.935386307435,0.340884814422,0.685728490353,1.81068134308
442,0.910945301595,0.416375631135,0.687844872475,1.99555754662
443,0.941539832582,0.32038386309,0.792237520218,1.19889688492
444,0.947141875551,0.301860770746,0.774217307568,1.00535953045
445,0.945435136965,0.306323789672,0.645581841469,3.13962769508
446,0.941943684261,0.314077866404,0.60143327713,2.95038700104
447,0.940001677569,0.31957633232,0.718744277954,2.41070222855
448,0.925393149053,0.363796642382,0.613504767418,2.04201722145
449,0.923430148869,0.376769471658,0.695928573608,1.70274424553
450,0.941754794284,0.317695341902,0.706906020641,2.05242156982
451,0.946241445329,0.302028726633,0.734602510929,1.67356050014
452,0.947538650199,0.297799711868,0.696791470051,2.11019778252
453,0.945342195769,0.301516180169,0.562488257885,3.00165677071
454,0.907557111897,0.434966031615,0.702176690102,2.42634057999
455,0.927737970875,0.363117316202,0.628515839577,2.28547334671
456,0.935175773624,0.337915026672,0.774643599987,1.19980835915
457,0.943387875818,0.311214602973,0.669220626354,1.78070282936
458,0.94687358688,0.299671898354,0.650251448154,1.99710929394
459,0.9471162627,0.297908849912,0.765601456165,1.58082747459
460,0.939652276366,0.319009565429,0.65720897913,1.64879584312
461,0.92872978849,0.353732493336,0.73698425293,1.81002295017
462,0.919043220478,0.394064355693,0.831467866898,1.15690922737
463,0.928278838118,0.360468700732,0.699185013771,2.02654337883
464,0.940097511631,0.323085925963,0.72168391943,2.1685385704
